0 1 3.76961e-12
1 1 2.20192e-09
1 2 1.64458e-20
1 3 1.55748e-19
2 3 2.6348e-18
2 4 2.38113e-07
3 6 2.14154e-21
3 7 1.49249e-23
4 7 2.04257e-23
4 9 1.4666e-22
4 10 1.8677e-22
5 10 9.26828e-19
5 11 2.57691e-14
5 12 1.37088e-24
6 11 4.95866e-15
6 12 0.00677979
6 13 7.88281e-10
6 14 1.10444e-10
6 15 7.83061e-25
7 12 6.19914e-27
7 13 2.81887e-13
7 14 9.1392e-09
7 15 4.2689e-10
7 16 2.71748e-22
7 17 1.69505e-24
8 14 2.68299e-19
8 15 1.8014e-10
8 16 0.771181
8 17 3.23654e-09
8 18 4.3623e-10
8 19 3.74707e-18
8 20 2.96152e-23
9 16 1.08898e-25
9 17 7.41709e-13
9 18 5.26622e-11
9 19 3.57157e-10
9 20 8.43128e-14
9 21 6.30068e-18
9 22 6.78832e-25
10 18 3.68408e-20
10 19 1.083e-14
10 20 0.106015
10 21 0.000332215
10 22 4.3335e-05
10 23 7.44339e-11
10 24 5.24605e-16
10 25 2.20162e-24
10 26 4.25634e-30
11 20 3.52953e-26
11 21 3.90372e-12
11 22 2.64017e-07
11 23 0.00187869
11 24 1.06778e-07
11 25 2.01015e-11
11 26 3.67849e-16
11 27 1.40826e-20
12 21 6.24982e-31
12 22 1.3785e-14
12 23 1.62609e-06
12 24 0.0403815
12 25 0.00688734
12 26 0.0043457
12 27 1.54719e-07
12 28 4.27602e-11
12 29 6.88601e-21
12 30 3.44469e-24
13 23 1.07622e-30
13 24 7.12125e-18
13 25 9.24369e-12
13 26 0.0021088
13 27 0.00491273
13 28 7.72148e-06
13 29 2.21623e-08
13 30 1.3325e-12
13 31 2.86989e-16
13 32 2.08003e-25
14 25 1.91931e-25
14 26 4.37505e-13
14 27 2.66398e-06
14 28 0.0353365
14 29 0.00309836
14 30 0.00496766
14 31 2.88933e-07
14 32 3.68626e-09
14 33 4.27685e-17
14 34 1.05387e-20
15 27 3.9427e-25
15 28 1.29185e-16
15 29 7.99531e-11
15 30 8.89272e-06
15 31 0.000849003
15 32 2.15959e-06
15 33 1.40049e-06
15 34 4.19916e-11
15 35 2.46948e-14
15 36 6.15283e-25
15 37 6.36473e-28
16 29 2.07301e-24
16 30 2.59459e-14
16 31 1.07819e-07
16 32 0.00698015
16 33 0.000309091
16 34 0.00161701
16 35 1.43504e-06
16 36 9.08391e-07
16 37 4.87313e-15
16 38 7.16804e-18
16 39 2.48917e-26
16 40 2.22162e-28
17 31 2.53099e-26
17 32 6.72485e-18
17 33 5.83324e-12
17 34 1.5316e-08
17 35 0.00011264
17 36 2.15977e-06
17 37 1.70849e-06
17 38 2.67502e-11
17 39 1.5485e-13
17 40 3.30772e-18
17 41 3.24637e-20
17 42 3.49919e-25
17 43 1.14619e-27
18 33 1.20243e-25
18 34 6.97889e-18
18 35 9.47446e-11
18 36 0.000209442
18 37 3.08593e-06
18 38 7.09613e-05
18 39 1.68527e-08
18 40 1.25435e-08
18 41 2.16053e-12
18 42 2.31498e-14
18 43 4.21488e-19
18 44 5.09502e-21
18 45 2.05627e-27
19 35 5.98151e-30
19 36 1.09827e-22
19 37 3.48495e-14
19 38 3.36494e-10
19 39 3.64835e-06
19 40 6.04997e-08
19 41 6.4893e-09
19 42 8.20095e-11
19 43 3.15139e-12
19 44 2.94411e-14
19 45 9.59044e-16
19 46 3.27967e-18
19 47 1.7601e-20
19 48 2.74353e-28
20 38 2.45016e-20
20 39 9.06459e-14
20 40 1.74372e-06
20 41 6.07187e-08
20 42 2.12882e-06
20 43 4.3816e-07
20 44 2.03882e-06
20 45 5.91975e-09
20 46 1.39795e-08
20 47 1.49102e-10
