0 2.10417e-07 9.23064e-09 2.5121e-09 6.09002e-10 1.22207e-11 2.45896e-10 8.08818e-11 5.0016e-10 1.33195e-09 2.36714e-10 1.77603e-11 1.6653e-09 1.28823e-10 4.30371e-13 3.53944e-11 4.73365e-11 9.83032e-11 5.00116e-12 8.94954e-12 4.09139e-19 2.56269e-12 4.66312e-12 7.09285e-12 0 0 0 0 0 0 0 0 0 0 0 0 
1 2.24915e-07 5.42414e-09 1.90423e-09 8.78125e-10 1.30625e-11 2.42449e-10 7.40156e-11 4.16123e-10 1.1144e-09 2.566e-10 3.28127e-11 3.0969e-09 3.97567e-10 9.22814e-13 9.53303e-11 1.99968e-10 3.51294e-10 3.4147e-11 6.55156e-11 9.90811e-18 2.20454e-11 4.72622e-11 9.52071e-11 0 0 0 0 0 0 0 0 0 0 0 0 
2 1.35972e-07 1.85345e-09 6.87146e-10 7.49265e-10 2.96051e-10 1.27535e-10 1.67685e-10 3.45051e-10 4.59648e-10 3.22992e-10 2.02241e-11 1.75893e-09 7.63847e-10 2.58741e-12 1.49155e-10 4.57966e-10 3.56449e-10 9.46276e-10 1.19314e-10 8.0105e-15 1.02223e-10 8.96084e-11 1.09737e-09 6.31995e-18 7.54743e-16 2.97203e-13 3.03739e-15 6.69358e-15 1.29096e-16 4.26584e-20 0 1.49306e-20 6.71028e-23 2.76075e-20 1.02544e-25 
3 5.38476e-08 1.58828e-10 3.17949e-11 3.69695e-10 7.98352e-10 1.93132e-11 1.8565e-10 2.06996e-10 5.26414e-11 2.93236e-10 2.37398e-11 1.50687e-10 6.52756e-10 3.49266e-12 1.52807e-10 4.02126e-10 3.22679e-10 1.39638e-09 1.3628e-09 1.26842e-13 1.38246e-10 2.52926e-10 1.34883e-09 4.47882e-15 1.85899e-12 3.73004e-11 1.62687e-11 1.89e-10 8.12001e-11 6.00637e-11 2.88515e-20 5.22029e-11 1.11394e-12 1.54191e-10 1.38928e-13 
4 6.41902e-09 6.0795e-12 9.24523e-13 3.92693e-12 4.3715e-10 2.01727e-14 1.90784e-11 4.38675e-12 3.70998e-14 1.97772e-11 1.95644e-11 7.26317e-14 1.94968e-11 8.67174e-13 3.70404e-11 7.41132e-12 1.66129e-10 2.46447e-10 1.27605e-09 4.87149e-13 3.3515e-11 1.94617e-10 1.07793e-10 3.83987e-13 4.03966e-12 5.19809e-11 2.54009e-11 2.0219e-10 1.16644e-10 7.53913e-11 5.23255e-15 5.63395e-11 3.2354e-11 1.61129e-10 5.94125e-11 
5 1.76232e-10 9.61928e-14 4.28618e-14 1.63385e-13 3.34408e-12 1.00195e-18 5.22357e-15 3.3785e-17 7.86588e-20 1.57852e-12 2.83336e-11 5.84132e-19 5.02387e-13 2.5108e-11 1.06416e-15 1.13884e-18 1.9742e-14 1.20742e-16 3.18006e-13 3.70051e-13 1.59966e-15 3.36596e-12 2.5014e-11 4.06456e-12 2.18448e-12 1.57307e-11 9.18002e-12 1.83468e-11 3.56831e-11 1.55251e-11 3.03214e-14 4.71865e-12 3.11849e-11 7.50657e-12 5.91617e-11 
6 8.88649e-24 0 1.7773e-23 2.81944e-16 9.69435e-13 2.73866e-25 5.24303e-23 0 0 3.14259e-12 5.56618e-11 1.37337e-23 9.69435e-13 5.00067e-11 9.69435e-30 0 1.61573e-26 0 1.7773e-26 7.53459e-29 0 2.3428e-24 4.11202e-19 7.34347e-12 1.29258e-29 1.13101e-12 0 8.88649e-12 1.37337e-29 0 5.00067e-14 7.82819e-13 0 1.53494e-29 2.18123e-16 
7 1.94153e-13 7.45055e-15 2.51427e-15 6.63319e-16 3.18521e-12 2.86556e-21 2.48303e-13 1.57799e-18 6.90485e-21 2.80289e-12 4.07498e-11 5.99443e-20 1.34739e-12 4.05231e-11 2.96497e-17 4.89776e-24 1.06131e-16 1.03073e-22 4.75924e-16 2.11362e-15 4.07944e-23 5.34849e-16 3.49308e-14 4.94375e-12 2.16215e-16 9.27814e-13 8.78339e-15 7.85926e-12 2.94574e-13 4.37429e-12 1.16337e-13 6.57346e-12 2.30701e-12 8.31399e-13 3.11269e-13 
8 1.93037e-13 7.40773e-15 2.49982e-15 6.59507e-16 3.16691e-12 2.84909e-21 2.46876e-13 1.56892e-18 6.86517e-21 2.78678e-12 4.05156e-11 5.95998e-20 1.33965e-12 4.02902e-11 2.94793e-17 4.86961e-24 1.05521e-16 1.02481e-22 4.73188e-16 2.10147e-15 4.05599e-23 5.31776e-16 3.473e-14 4.91533e-12 2.14972e-16 9.22482e-13 8.73291e-15 7.81409e-12 2.92881e-13 4.34915e-12 1.15669e-13 6.53568e-12 2.29375e-12 8.2662e-13 3.0948e-13 
9 2.47112e-16 1.07626e-17 2.7684e-18 2.7842e-16 1.05167e-12 3.2895e-24 1.23811e-14 1.23833e-21 1.36506e-23 3.06548e-12 5.27067e-11 6.93588e-22 9.70727e-13 4.83543e-11 3.25763e-20 2.64127e-27 1.12038e-19 6.98847e-26 5.6921e-19 4.17523e-17 2.44636e-27 4.11064e-19 1.59205e-17 6.72981e-12 2.38589e-18 1.00484e-12 1.27774e-16 7.95756e-12 1.60636e-15 3.58685e-14 3.43196e-14 7.84641e-13 1.32782e-14 4.7917e-15 1.62663e-15 
