1 1 2.48212e-07
1 2 1.62767e-13
2 3 1.49921e-10
2 4 6.86225e-07
3 6 3.12499e-13
3 7 5.18321e-14
4 9 1.24302e-16
5 10 4.86404e-08
5 11 0.000412997
6 12 2.34622
6 13 1.98624e-05
7 14 0.0186402
7 15 11.7454
8 16 76.5339
8 17 1.08993
8 18 0.000457826
9 19 4.50213
10 20 102.059
10 21 108.202
10 22 0.430428
11 23 97.7171
12 24 101.414
12 25 118.468
12 26 94.8583
13 27 100.311
14 28 11.7107
14 29 76.2182
14 30 72.1234
15 31 15.3227
16 32 0.918932
16 33 2.51757
16 34 0.437371
16 36 0.00648737
17 35 0.341388
17 37 0.00134261
18 36 0.0139343
18 38 0.00221774
18 40 0.000225871
19 39 0.00628406
19 40 0.0238221
19 41 0.000111338
20 40 0.00915778
20 42 2.94255
20 43 4.32174
20 44 1.34657
20 46 2.05057
20 48 0.489846
21 45 4.75398
22 46 2.60467
22 47 1.10065
22 48 0.197586
22 49 3.19861
22 50 10.4969
23 50 0.0120206
23 51 0.409162
24 50 0.0315934
24 52 0.120277
24 53 0.203919
24 54 10.4539
25 55 0.0846406
26 54 0.00797938
26 56 0.0527726
26 57 1.22941
26 58 50.0235
27 59 22.1433
28 58 0.596833
28 60 9.72354
28 61 51.3323
28 62 57.2355
28 64 75.4471
29 63 73.0791
29 65 165.535
30 64 147.547
30 66 207.524
30 67 139.992
30 68 138.951
30 70 0.426512
31 69 217.345
31 71 227.451
32 70 1634.67
32 72 278.484
32 73 121.129
32 74 99.5847
32 76 0.0339185
33 75 99.0093
34 74 9841.93
34 76 1376.91
34 77 153.657
34 78 162.656
34 80 3.60788
34 82 0.0145652
35 79 182.558
35 81 61.4686
36 78 13232.9
36 80 3788.99
36 82 656.048
36 83 103.365
36 84 75.5595
36 86 2.40896
37 85 222.069
37 87 541.303
38 84 5477.59
38 86 594.3
38 87 589.688
38 88 205.96
39 89 719.276
40 90 465.591
40 91 25.0587
40 92 10.4228
40 94 5.1067
40 96 0.0586176
41 93 12.2891
42 92 138.517
42 94 64.9338
42 95 2.9112
42 96 6.60947
42 97 2.58631
42 98 3.13023
42 100 0.000171992
44 96 1.04685
44 98 13.2703
44 99 0.925885
44 100 4.89683
44 101 0.546412
44 102 0.00692313
44 104 1.12742e-05
45 103 0.565043
46 102 26.3132
46 104 7.11422
46 105 0.441939
46 106 2.09351
46 108 1.95487
46 110 0.00171245
47 107 0.77134
47 109 0.842149
48 106 3.40488
48 108 38.0433
48 110 4.30619
48 111 0.579228
48 112 1.76033
48 113 0.00165784
48 114 2.02663
48 116 0.000591936
49 113 24.5561
49 115 0.0159873
50 112 10.3566
50 114 55.8954
50 115 12.339
50 116 3.24696
50 117 0.753275
50 118 1.78046
50 119 0.904119
50 120 1.44535
50 122 0.0754144
50 124 0.00665124
51 121 0.544601
51 123 0.0177978
52 120 38.2072
52 122 2.70456
52 123 1.29174
52 124 1.67328
52 125 0.304114
52 126 0.570985
52 128 0.00825096
52 130 0.0203519
53 127 0.0774375
54 124 84.4355
54 126 75.8356
54 128 3.63724
54 129 0.0753039
54 130 1.90958
54 131 0.129272
54 132 0.692451
54 134 0.0228815
54 136 0.412489
55 133 0.312816
56 130 592.005
56 132 272.137
56 134 8.81455
56 135 0.419816
56 136 3.87615
56 137 1.90382
56 138 3.06004
57 138 8.32405
57 139 2.69258
58 136 158.236
58 138 76.985
58 140 2.50707
58 142 0.0167127
59 141 1.32749
60 142 4.34848
60 143 0.80476
60 144 0.928056
60 145 0.508173
60 146 0.844271
60 148 0.000834854
60 150 1.38497e-09
62 144 292.637
62 147 0.478206
62 148 2.49797
62 149 0.311545
62 150 2.17766
62 152 0.0997775
62 154 0.000638614
63 151 0.0934028
63 153 0.113397
64 152 17.5881
64 154 2.17064
64 155 0.0985883
64 156 0.316879
64 157 0.166007
64 158 0.680548
64 160 2.31657e-05
65 159 0.118726
66 156 39.9465
66 158 13.3826
66 160 2.54272
66 161 0.110804
66 162 0.356355
66 163 0.0583227
66 164 0.141231
67 165 0.128223
68 162 38.3703
68 164 4.61957
68 166 0.331832
68 167 0.178207
68 168 0.651627
68 170 0.00233507
69 169 0.370182
70 168 25.253
70 170 3.34676
70 171 0.351086
70 172 0.810874
70 173 0.484776
70 174 1.20526
70 176 0.00147784
71 175 0.32611
71 176 0.0186135
72 174 0.543711
72 176 3.37981
72 177 0.281491
72 178 0.928596
72 179 0.433935
72 180 1.1236
73 180 35.4305
73 181 0.874332
74 180 3.25804
74 182 0.595709
74 183 0.457241
74 184 0.544997
74 186 0.022844
75 185 0.396225
75 187 0.00484121
76 184 10.3235
76 186 3.0568
76 187 1.40308
76 188 0.31305
76 189 0.0714779
76 190 0.197163
76 192 0.00268126
77 191 0.0298289
77 193 0.0173208
78 190 0.0619717
78 192 2.422
78 194 0.0722173
78 195 0.0186424
78 196 0.159806
78 198 0.00104758
79 197 0.0824353
80 196 4.12057
80 198 2.64643
80 199 0.722505
80 200 1.7131
80 201 1.28977
80 202 2.11949
80 204 0.149283
81 203 1.43128
81 205 0.0460333
82 204 4.83326
82 206 2.39816
82 207 2.7164
82 208 2.0787
83 209 0.540453
