0 3.93247e-07 5.41522e-08 2.28216e-08 8.3746e-09 4.80515e-09 3.92192e-11 2.20108e-10 2.87995e-10 8.03724e-11 3.19529e-10 5.5868e-11 4.98689e-10 8.63575e-10 1.86284e-11 4.48363e-11 8.33953e-10 3.18796e-10 1.47701e-09 1.25211e-10 1.74877e-17 1.27173e-10 1.02223e-10 1.50238e-09 4.49319e-19 4.08854e-18 9.61944e-18 4.45181e-18 9.86764e-19 5.98016e-19 1.66554e-23 0 8.86493e-25 1.91277e-24 1.41816e-24 6.20107e-27 
1 1.11881e-06 1.92039e-07 7.05145e-08 9.75614e-09 6.23528e-09 3.50339e-11 2.85158e-10 2.85813e-10 6.22283e-11 4.13428e-10 4.56868e-11 3.71184e-10 1.10473e-09 2.55498e-11 1.47909e-10 6.23035e-10 3.75893e-10 2.63355e-09 3.73047e-10 2.13762e-16 2.96627e-10 9.01481e-11 2.2168e-09 8.35673e-13 6.65501e-12 2.64563e-11 1.74082e-11 8.97135e-12 4.03417e-12 4.76632e-14 1.12718e-28 4.48391e-15 7.66244e-15 8.5027e-15 4.86717e-19 
2 2.12857e-06 1.08622e-06 4.89925e-07 4.39391e-08 1.02528e-08 7.99828e-11 2.93791e-10 1.71007e-10 1.96703e-11 3.78946e-10 2.14362e-11 1.1794e-10 1.08493e-09 2.12884e-11 2.49232e-10 3.1817e-10 4.16064e-10 3.08117e-09 6.69791e-10 4.55977e-16 4.49138e-10 9.71238e-11 2.29341e-09 8.28151e-13 6.67944e-12 3.44169e-11 1.75914e-11 1.02253e-11 4.01271e-12 4.73384e-14 1.79866e-28 4.50175e-15 7.5911e-15 8.55123e-15 4.8485e-19 
3 3.4829e-06 1.79385e-06 7.12499e-07 5.58788e-08 1.26544e-08 9.81153e-11 2.52948e-10 9.84195e-11 9.1425e-12 2.49967e-10 4.30992e-11 5.3353e-11 7.50842e-10 1.3297e-11 1.95551e-10 1.81741e-10 4.27148e-10 2.10362e-09 1.79785e-09 2.09415e-12 3.44196e-10 3.32546e-10 1.68177e-09 4.82262e-15 2.21211e-12 2.56132e-11 1.59877e-11 1.18182e-10 4.01734e-11 3.43345e-11 3.2717e-20 3.09077e-11 1.89881e-12 8.8431e-11 8.09339e-13 
4 2.34462e-06 7.29837e-07 1.96342e-07 3.76567e-09 2.58343e-09 9.06872e-12 7.26811e-11 4.88944e-12 1.93436e-13 2.46993e-11 6.14223e-11 3.78008e-13 9.69545e-11 5.75882e-12 3.44578e-11 2.91384e-12 1.48672e-10 1.46437e-10 1.32368e-09 4.9375e-12 3.75584e-11 2.97862e-10 1.58701e-10 4.01842e-13 1.50894e-11 2.09608e-11 2.80722e-11 1.28859e-10 5.0884e-11 4.37732e-11 1.02404e-15 3.99012e-11 3.27344e-12 9.93245e-11 5.23242e-12 
5 6.71441e-07 1.38731e-07 4.43572e-08 1.32476e-10 1.55961e-10 4.14364e-13 2.67746e-11 5.07558e-13 2.47553e-14 4.50921e-12 5.55828e-11 4.56913e-14 2.48701e-11 2.64879e-11 1.34669e-12 2.59961e-14 5.1726e-12 2.5097e-13 1.93934e-11 2.84617e-12 6.43965e-13 3.79385e-11 5.61022e-11 4.08242e-12 1.29691e-11 6.22792e-12 1.25524e-11 1.72271e-11 1.08621e-11 9.55052e-12 2.61208e-14 9.4861e-12 1.37919e-12 1.12067e-11 4.41785e-12 
6 1.12212e-23 3.58323e-27 1.77733e-23 2.81942e-16 9.69429e-13 2.73881e-25 5.24298e-23 0 0 3.14253e-12 5.56578e-11 1.37334e-23 9.69423e-13 5.00053e-11 9.69435e-30 0 1.61573e-26 0 1.7773e-26 3.24929e-24 0 2.34276e-24 4.11196e-19 7.34317e-12 1.29258e-29 1.13093e-12 0 8.88596e-12 1.37337e-29 0 5.00017e-14 7.8278e-13 0 1.53494e-29 2.18117e-16 
7 1.11783e-23 3.56956e-27 1.77055e-23 2.80866e-16 9.65729e-13 2.72836e-25 5.22297e-23 0 0 3.13053e-12 5.54454e-11 1.3681e-23 9.65722e-13 4.98144e-11 9.65735e-30 0 1.60956e-26 0 1.77052e-26 3.23689e-24 0 2.33382e-24 4.09627e-19 7.31514e-12 1.28765e-29 1.12661e-12 0 8.85204e-12 1.36813e-29 0 4.98109e-14 7.79792e-13 0 1.52908e-29 2.17284e-16 
8 9.66844e-24 2.97567e-28 1.76033e-23 2.79253e-16 9.60182e-13 2.71257e-25 5.19297e-23 0 0 3.11257e-12 5.51286e-11 1.36025e-23 9.60178e-13 4.95288e-11 9.60185e-30 0 1.60031e-26 0 1.76034e-26 1.42608e-24 0 2.32043e-24 4.07276e-19 7.27325e-12 1.28025e-29 1.12018e-12 0 8.80143e-12 1.36026e-29 0 4.9527e-14 7.7533e-13 0 1.52029e-29 2.16039e-16 
9 9.61255e-24 2.95847e-28 1.75016e-23 2.77639e-16 9.54631e-13 2.69689e-25 5.16295e-23 0 0 3.09458e-12 5.481e-11 1.35239e-23 9.54628e-13 4.92425e-11 9.54635e-30 0 1.59106e-26 0 1.75016e-26 1.41783e-24 0 2.30701e-24 4.04921e-19 7.23121e-12 1.27285e-29 1.1137e-12 0 8.75055e-12 1.3524e-29 0 4.92407e-14 7.70848e-13 0 1.51151e-29 2.1479e-16 
