3.5084e-01
2.9056e-04
1.7808e+00
1.7628e+05
    1    2    4.128473e-26    9.170763e-27
    5   10    4.699847e-27    1.281192e-27
    5   11    8.518876e-22    2.885377e-22
    6   11    7.039017e-25    1.139412e-25
    6   12    7.736464e-04   -1.244536e-09
    6   13    4.106359e-12    5.581543e-13
    6   14    9.698548e-16    2.189607e-16
    7   13    1.906922e-15    1.633351e-16
    7   14    5.419829e-14    1.163201e-14
    7   15    8.965706e-16    2.410584e-16
    7   16    1.781456e-28    5.992559e-29
    8   14    1.539993e-20    9.651990e-22
    8   15    2.085749e-20    5.803585e-21
    8   16    4.583192e-02    1.388238e-09
    8   17    4.500620e-10    4.642941e-11
    8   18    5.937610e-13    9.706443e-14
    8   19    1.035493e-21    2.778908e-22
    8   20    2.900226e-30    1.069334e-30
    9   17    5.258688e-17    6.295841e-18
    9   18    2.235391e-16    4.292747e-17
    9   19    4.835286e-16    1.127609e-16
    9   20    8.749663e-23    2.834753e-23
    9   21    1.673870e-25    4.646094e-26
   10   18    6.903102e-25    1.375084e-25
   10   19    1.309598e-23    3.087023e-24
   10   20    8.353553e-03   -1.013868e-09
   10   21    3.014989e-05   -7.304738e-10
   10   22    3.691862e-06   -7.108244e-11
   10   23    4.439680e-14    5.962070e-15
   10   24    3.522745e-23    9.399484e-24
   11   21    1.108534e-12    8.248669e-14
   11   22    9.368098e-11    1.038850e-11
   11   23    1.457064e-04   -1.058475e-09
   11   24    2.706297e-11    3.462221e-12
   11   25    2.313396e-17    5.079114e-18
   11   26    4.770672e-25    1.548628e-25
   12   22    1.924530e-19    1.934822e-20
   12   23    2.448898e-10    2.359215e-11
   12   24    2.013367e-03    1.454179e-09
   12   25    4.441878e-04   -8.483879e-11
   12   26    2.597956e-04    8.640579e-10
   12   27    9.449028e-12    1.277971e-12
   12   28    6.098998e-19    1.512265e-19
   12   29    3.775582e-28    1.137166e-28
   13   24    3.683821e-22    6.454572e-23
   13   25    1.207219e-13    9.356734e-15
   13   26    1.407587e-04   -8.952454e-10
   13   27    2.011972e-04    1.107366e-10
   13   28    2.025328e-10    3.109438e-11
   13   29    9.245846e-14    1.784461e-14
   13   30    2.199424e-21    6.927927e-22
   13   31    6.008341e-29    2.494929e-29
   14   25    2.566029e-30    6.312718e-31
   14   26    3.491934e-20    1.361851e-21
   14   27    1.535119e-10    1.813857e-11
   14   28    2.358168e-04    3.044318e-10
   14   29    6.520117e-05    1.576546e-10
   14   30    2.844609e-05    4.684502e-11
   14   31    1.194830e-12    1.511428e-13
   14   32    2.203358e-19    5.506905e-20
   14   33    2.111153e-27    7.277727e-28
   15   28    5.737651e-22    1.099817e-22
   15   29    1.828607e-13    1.439347e-14
   15   30    2.310327e-07   -4.665550e-12
   15   31    2.104201e-06    6.310658e-12
   15   32    6.369475e-13    8.569133e-14
   15   33    1.323721e-14    1.992668e-15
   15   34    1.071614e-21    2.843974e-22
   15   35    6.672073e-29    2.413957e-29
   16   29    2.627144e-30    6.238696e-31
   16   30    1.583609e-21    2.952378e-22
   16   31    3.200262e-10   -3.147074e-14
   16   32    1.166162e-06    6.260194e-12
   16   33    2.101246e-08    4.882471e-13
   16   34    2.736482e-07    4.045563e-13
   16   35    2.567738e-14    3.608625e-15
   16   36    5.682461e-20    1.379759e-20
   16   37    2.834207e-28    9.580285e-29
   17   32    8.305278e-23    7.969277e-24
   17   33    4.638680e-17    3.575595e-18
   17   34    1.773830e-15    2.191535e-16
   17   35    1.020469e-08    4.675548e-14
   17   36    6.293491e-15    8.052404e-16
   17   37    6.262277e-18    1.298767e-18
   17   38    2.211157e-25    7.267299e-26
   18   34    9.462092e-24    4.943559e-25
   18   35    4.530632e-21    7.414953e-22
   18   36    8.448086e-10    8.317997e-16
   18   37    6.766048e-16    8.990913e-17
   18   38    2.659058e-10    5.585870e-16
   18   39    6.425400e-17    8.273540e-18
   18   40    1.544102e-17    2.401134e-18
   18   41    1.859063e-24    5.059667e-25
   19   37    2.182534e-21    1.918432e-22
   19   38    3.151007e-23    7.616266e-24
   19   39    3.745370e-12    2.601242e-17
   19   40    2.969438e-18    3.792435e-19
   19   41    8.415429e-22    2.143228e-22
   19   42    2.272378e-23    5.568674e-24
   19   43    2.041277e-20    4.205835e-21
   19   44    6.541073e-27    2.134847e-27
   20   38    1.419975e-28    1.624072e-29
   20   39    2.189730e-30    7.471325e-31
   20   40    2.851236e-14    3.772757e-20
   20   41    2.039833e-20    2.651530e-21
   20   42    4.763917e-08   -9.918100e-15
   20   43    1.463411e-08    1.892918e-16
   20   44    7.048439e-08   -5.416061e-15
   20   45    4.642127e-14    5.921045e-15
   20   46    2.020420e-10   -2.709827e-17
   20   47    6.223662e-17    7.878145e-18
   20   48    2.292634e-09   -6.759829e-16
   20   49    1.642550e-16    2.089751e-17
   20   50    5.941285e-24    1.420185e-24
   21   41    9.586623e-28    1.030539e-28
   21   42    1.908123e-28    4.585654e-29
   21   43    1.756501e-14    2.442590e-15
   21   44    7.947448e-15    1.120847e-15
   21   45    6.669503e-09    1.798571e-15
   21   46    2.760131e-14    3.486621e-15
   21   47    1.445519e-16    2.136455e-17
   21   48    3.515362e-15    5.272998e-16
   21   49    9.082015e-16    1.276864e-16
   21   50    7.028315e-23    1.832313e-23
   21   51    4.650078e-30    1.673595e-30
