0 4.12368e-07 5.27094e-08 2.39714e-08 7.28258e-09 3.28034e-09 7.01182e-11 1.68701e-10 3.29084e-10 2.70617e-10 3.15612e-10 9.88099e-11 1.6501e-09 8.19246e-10 1.30851e-11 5.83832e-11 6.63915e-10 2.16151e-10 8.81021e-10 8.69887e-11 8.37573e-18 7.28982e-11 5.30439e-11 9.21396e-10 4.49317e-19 4.08854e-18 9.61944e-18 4.45181e-18 9.86764e-19 5.98016e-19 1.66554e-23 0 8.86493e-25 1.91277e-24 1.41816e-24 6.20107e-27 
1 4.53904e-07 6.60513e-08 2.84685e-08 1.76321e-08 8.88033e-09 5.57276e-11 3.12115e-10 4.06795e-10 1.09194e-10 4.49097e-10 6.05241e-11 8.847e-10 1.44838e-09 1.82048e-11 6.73631e-11 1.43896e-09 4.54928e-10 1.67271e-09 1.3102e-10 1.23142e-17 1.73579e-10 9.73683e-11 1.7575e-09 5.95834e-19 5.42175e-18 1.27562e-17 5.90349e-18 1.30853e-18 7.93021e-19 2.20864e-23 0 1.17557e-24 2.5365e-24 1.8806e-24 8.22315e-27 
2 6.55837e-07 9.80707e-08 2.5593e-08 1.09453e-08 6.52024e-09 3.18532e-11 2.2227e-10 2.38928e-10 6.01471e-11 3.26021e-10 4.46793e-11 5.9163e-10 1.18152e-09 2.00079e-11 1.54443e-10 1.02649e-09 5.08444e-10 1.52804e-09 1.02281e-09 5.58583e-14 2.61674e-10 2.2037e-10 8.48486e-10 2.06095e-12 1.39005e-11 1.56474e-10 1.31762e-10 2.96271e-10 1.96445e-10 4.21496e-11 5.47995e-25 1.02345e-11 7.13539e-12 2.07273e-11 3.03453e-15 
3 2.17167e-06 4.96313e-07 1.24765e-07 3.49702e-09 4.27975e-09 8.92558e-12 1.26154e-10 3.33011e-11 1.55636e-12 1.39194e-10 5.28541e-11 9.54831e-12 4.44452e-10 2.08157e-11 1.76394e-10 5.69799e-11 4.42978e-10 1.35571e-09 2.51352e-09 1.6364e-12 2.63144e-10 4.7524e-10 4.39754e-10 2.59889e-12 1.8866e-11 2.11695e-10 1.78334e-10 4.74822e-10 2.9737e-10 1.20829e-10 1.97425e-20 7.20408e-11 1.44495e-11 1.64382e-10 5.62562e-13 
4 2.05256e-06 5.12815e-07 1.37431e-07 2.40803e-09 2.15525e-09 5.71922e-12 6.87435e-11 4.71297e-12 1.71705e-13 2.43047e-11 6.04947e-11 3.63492e-13 9.55067e-11 5.7792e-12 3.40583e-11 3.16284e-12 1.46895e-10 1.50477e-10 1.29813e-09 4.41221e-12 3.85021e-11 2.95381e-10 1.54695e-10 4.1883e-13 1.44702e-11 2.16207e-11 2.60795e-11 1.16705e-10 6.23854e-11 7.74283e-11 1.02403e-15 6.81281e-11 6.88695e-12 1.49165e-10 4.9828e-12 
5 6.71441e-07 1.38731e-07 4.43572e-08 1.32476e-10 1.55961e-10 4.14364e-13 2.67746e-11 5.07558e-13 2.47553e-14 4.50921e-12 5.55828e-11 4.56913e-14 2.48701e-11 2.64879e-11 1.34669e-12 2.59961e-14 5.1726e-12 2.5097e-13 1.93934e-11 2.84617e-12 6.43965e-13 3.79385e-11 5.61022e-11 4.08242e-12 1.29691e-11 6.22792e-12 1.25524e-11 1.72271e-11 1.08621e-11 9.55052e-12 2.61208e-14 9.4861e-12 1.37919e-12 1.12067e-11 4.41785e-12 
6 8.88777e-24 0 1.7773e-23 2.81944e-16 9.69435e-13 2.73866e-25 5.24303e-23 0 0 3.14259e-12 5.56617e-11 1.37337e-23 9.69435e-13 5.00067e-11 9.69435e-30 0 1.61573e-26 0 1.7773e-26 1.021e-26 0 2.3428e-24 4.11202e-19 7.34347e-12 1.29258e-29 1.13101e-12 0 8.88649e-12 1.37337e-29 0 5.00067e-14 7.82819e-13 0 1.53494e-29 2.18123e-16 
7 8.85257e-24 0 1.77051e-23 2.80868e-16 9.65735e-13 2.7282e-25 5.22302e-23 0 0 3.13059e-12 5.54493e-11 1.36813e-23 9.65735e-13 4.98159e-11 9.65735e-30 0 1.60956e-26 0 1.77052e-26 7.94694e-29 0 2.33386e-24 4.09633e-19 7.31544e-12 1.28765e-29 1.12669e-12 0 8.85257e-12 1.36813e-29 0 4.98158e-14 7.79831e-13 0 1.52908e-29 2.1729e-16 
8 8.8017e-24 0 1.76034e-23 2.79254e-16 9.60185e-13 2.71252e-25 5.193e-23 0 0 3.1126e-12 5.51306e-11 1.36026e-23 9.60185e-13 4.95296e-11 9.60185e-30 0 1.60031e-26 0 1.76034e-26 7.79495e-29 0 2.32045e-24 4.07278e-19 7.2734e-12 1.28025e-29 1.12022e-12 0 8.8017e-12 1.36026e-29 0 4.95295e-14 7.75349e-13 0 1.52029e-29 2.16042e-16 
9 9.21904e-24 6.68277e-29 1.75016e-23 2.77639e-16 9.54633e-13 2.69687e-25 5.16296e-23 0 0 3.09459e-12 5.48107e-11 1.35239e-23 9.54631e-13 4.92428e-11 9.54635e-30 0 1.59106e-26 0 1.75016e-26 8.35051e-25 0 2.30702e-24 4.04923e-19 7.23127e-12 1.27285e-29 1.11372e-12 0 8.75065e-12 1.3524e-29 0 4.92417e-14 7.70856e-13 0 1.51151e-29 2.14791e-16 
10 9.16544e-24 6.64391e-29 1.73998e-23 2.76025e-16 9.49082e-13 2.68119e-25 5.13295e-23 0 0 3.0766e-12 5.44921e-11 1.34453e-23 9.49081e-13 4.89565e-11 9.49085e-30 0 1.58181e-26 0 1.73999e-26 8.30196e-25 0 2.29361e-24 4.02568e-19 7.18922e-12 1.26545e-29 1.10724e-12 0 8.69978e-12 1.34454e-29 0 4.89554e-14 7.66374e-13 0 1.50272e-29 2.13542e-16 
11 4.92686e-20 1.97317e-21 4.64751e-22 3.03959e-16 1.051e-12 4.12647e-25 9.13513e-16 6.17625e-25 3.32594e-27 3.38685e-12 5.99115e-11 1.48104e-23 1.04703e-12 5.38772e-11 3.06415e-23 0 1.46142e-22 0 5.41261e-22 6.26182e-17 0 2.81336e-21 4.50172e-19 7.90757e-12 1.72751e-21 1.21723e-12 7.46128e-20 9.56651e-12 1.05271e-18 1.9632e-17 5.39608e-14 8.42883e-13 2.10655e-17 8.77074e-18 2.36087e-16 
12 5.02278e-20 2.01158e-21 4.738e-22 3.09877e-16 1.07146e-12 4.2068e-25 9.31298e-16 6.2965e-25 3.3907e-27 3.45279e-12 6.10779e-11 1.50987e-23 1.06741e-12 5.49261e-11 3.12381e-23 0 1.48987e-22 0 5.51799e-22 6.38374e-17 0 2.86814e-21 4.58937e-19 8.06152e-12 1.76114e-21 1.24092e-12 7.60655e-20 9.75276e-12 1.0732e-18 2.00142e-17 5.50114e-14 8.59293e-13 2.14757e-17 8.9415e-18 2.40684e-16 
