0 1 2.88796e-11
1 1 1.48506e-07
1 2 5.13008e-18
1 3 1.89868e-17
2 3 3.14297e-15
2 4 2.72587e-07
3 6 2.14629e-22
3 7 4.42318e-22
3 8 1.3041e-30
4 7 1.88627e-20
4 8 9.90887e-08
4 9 1.39442e-26
4 10 1.95381e-20
5 10 4.89235e-17
5 11 1.84192e-12
5 12 1.07274e-21
5 13 1.39436e-27
6 11 6.56591e-10
6 12 0.00709644
6 13 7.24556e-10
6 14 1.00081e-07
6 15 5.60657e-20
6 16 4.05957e-28
7 12 3.59131e-20
7 13 3.57501e-11
7 14 2.23191e-05
7 15 5.88084e-05
7 16 1.79281e-15
7 17 7.55533e-21
7 18 4.991e-31
8 13 1.27976e-28
8 14 1.19278e-10
8 15 3.47704e-07
8 16 0.7351
8 17 3.30367e-06
8 18 5.61995e-09
8 19 2.23364e-16
8 20 2.69035e-21
8 21 1.43308e-29
9 15 1.93603e-28
9 16 3.5346e-19
9 17 5.0736e-11
9 18 3.17502e-08
9 19 2.62917e-06
9 20 1.16133e-11
9 21 1.21082e-16
9 22 9.98548e-24
9 23 4.91359e-29
10 17 4.03386e-28
10 18 1.26925e-15
10 19 7.34557e-10
10 20 0.163214
10 21 0.000458863
10 22 6.04492e-05
10 23 2.06983e-12
10 24 1.31452e-16
10 25 3.26611e-24
10 26 7.91257e-31
11 19 1.01755e-26
11 20 3.69494e-17
11 21 3.40719e-08
11 22 1.98581e-06
11 23 0.00307737
11 24 4.56931e-09
11 25 7.50979e-13
11 26 1.3191e-18
11 27 1.29089e-23
12 21 1.93177e-22
12 22 3.35137e-13
12 23 7.16204e-06
12 24 0.0525241
12 25 0.00807948
12 26 0.00676745
12 27 1.30849e-09
12 28 1.27693e-13
12 29 1.14737e-21
12 30 4.41971e-27
13 23 7.63079e-26
13 24 1.01721e-13
13 25 6.1821e-09
13 26 0.00225361
13 27 0.00547868
13 28 7.93021e-08
13 29 4.34034e-11
13 30 1.50426e-16
13 31 8.30587e-21
13 32 9.74859e-29
14 25 3.9259e-18
14 26 6.45591e-11
14 27 1.40237e-05
14 28 0.00827375
14 29 0.00253963
14 30 0.00248459
14 31 1.90934e-07
14 32 2.47196e-10
14 33 3.56288e-17
14 34 2.10106e-21
15 27 3.32688e-21
15 28 4.28863e-13
15 29 3.22614e-09
15 30 4.34112e-06
15 31 0.000285661
15 32 1.34808e-07
15 33 5.98254e-08
15 34 2.04617e-12
15 35 1.02401e-15
15 36 3.49101e-24
15 37 1.3528e-28
16 28 3.31963e-28
16 29 9.37906e-18
16 30 1.13884e-11
16 31 1.3752e-07
16 32 0.000516481
16 33 1.77991e-05
16 34 7.57702e-05
16 35 6.31604e-08
16 36 1.37998e-08
16 37 1.47179e-15
16 38 3.05746e-19
16 39 3.30808e-26
16 40 1.08314e-30
17 31 3.63152e-23
17 32 3.82743e-16
17 33 7.30879e-13
17 34 3.29336e-08
17 35 5.34961e-06
17 36 4.44103e-08
17 37 2.05018e-08
17 38 2.85055e-13
17 39 6.37178e-16
17 40 4.38568e-21
17 41 5.9778e-24
17 42 3.18268e-29
18 33 3.6015e-24
18 34 3.25263e-16
18 35 9.50917e-08
18 36 3.16245e-06
18 37 5.41573e-08
18 38 1.00909e-06
18 39 4.84547e-10
18 40 1.05034e-10
18 41 1.16284e-14
18 42 1.38834e-16
18 43 1.48124e-21
18 44 3.69803e-24
18 45 3.85208e-30
19 35 2.25648e-27
19 36 2.75673e-16
19 37 2.54514e-14
19 38 1.00868e-10
19 39 8.87151e-08
19 40 8.77427e-10
19 41 1.14084e-10
19 42 6.17731e-13
19 43 1.47832e-14
19 44 1.91791e-17
19 45 2.41378e-19
19 46 5.51523e-23
19 47 7.99208e-26
20 38 3.5179e-17
20 39 1.1667e-10
20 40 4.96129e-07
20 41 1.37875e-08
20 42 1.23984e-06
20 43 3.88093e-07
20 44 1.9112e-06
20 45 9.05767e-12
20 46 5.72968e-09
20 47 2.21452e-14
20 48 6.78015e-08
20 49 1.40236e-14
20 50 1.23884e-20
20 51 3.70305e-28
21 39 2.28395e-30
21 40 9.57056e-22
21 41 8.18702e-16
21 42 7.201e-12
21 43 7.19194e-11
21 44 7.51143e-11
21 45 1.85319e-07
21 46 4.68087e-11
21 47 4.44967e-12
21 48 5.18841e-13
21 49 2.75606e-14
21 50 7.8712e-20
21 51 2.13033e-24
22 42 7.53916e-21
22 43 8.85793e-13
22 44 4.16941e-08
22 45 1.55285e-08
22 46 5.83321e-07
22 47 2.29357e-07
22 48 4.25463e-07
22 49 5.23374e-07
22 50 1.72592e-06
22 51 2.19499e-12
22 52 1.4789e-17
22 53 3.13745e-23
22 54 6.42664e-28
23 44 2.25276e-20
23 45 3.18744e-17
23 46 1.64728e-09
23 47 9.97761e-08
23 48 4.22325e-09
23 49 3.74737e-09
23 50 7.08718e-11
23 51 1.54279e-07
23 52 2.64708e-12
23 53 7.9099e-15
23 54 4.47074e-20
23 55 3.67253e-23
23 56 5.40544e-30
24 45 8.75299e-27
24 46 5.63641e-19
24 47 9.28423e-10
24 48 1.12828e-07
24 49 9.83586e-08
24 50 2.65124e-08
24 51 7.15265e-09
24 52 1.79264e-06
24 53 3.50806e-07
24 54 4.55509e-06
24 55 9.64165e-12
24 56 8.59027e-17
24 57 1.84937e-22
24 58 7.63363e-27
25 47 5.72623e-30
25 48 3.37262e-17
25 49 1.87544e-14
25 50 2.33528e-09
25 51 8.79437e-08
25 52 1.51599e-08
25 53 2.46877e-08
25 54 4.59916e-10
25 55 1.17189e-06
25 56 1.78206e-11
25 57 3.09891e-14
